Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
46.0,0.5989445910290238,0.5720338983050848,0.07913669064748202,0.11458333333333333,0.673758865248227,12.0,0.2882882882882883,12.0,10.0,0.10144927536231885,0.2631578947368421,0.9263157894736842,0.6666666666666667,0.6678571428571445,0.6600719424460451,0.5,0.3333333333333333,0.5550660792951542,0.5886075949367088,1.0,0
15.0,0.2638522427440633,0.20127118644067796,0.023021582733812954,0.006944444444444445,0.24113475177304966,12.0,0.5045045045045045,11.0,11.0,0.43478260869565216,0.3684210526315789,0.7894736842105263,0.7373737373737375,0.2857142857142847,0.3884892086330929,0.875,0.6666666666666666,0.22687224669603523,0.17088607594936708,1.0,1
48.0,0.6015831134564644,0.43644067796610175,0.0,0.03958333333333334,0.3219858156028369,0.0,0.23423423423423423,1.0,4.0,0.13043478260869565,0.2894736842105263,0.5578947368421052,0.6464646464646465,0.9750000000000014,0.9532374100719458,1.0,0.8888888888888888,0.49999999999999994,0.46624472573839665,0.0,0
12.0,0.3535620052770449,0.5127118644067796,0.0,0.0763888888888889,0.6241134751773051,16.0,0.1891891891891892,1.0,8.0,0.057971014492753624,0.17105263157894735,1.0,0.48484848484848486,0.6553571428571416,0.6402877697841731,0.55,0.4888888888888888,0.30837004405286345,0.5337552742616034,0.0,0
8.0,0.7335092348284962,0.5847457627118644,0.027338129496402876,0.0625,0.23404255319148937,10.0,0.19819819819819817,8.0,0.0,0.18840579710144928,0.19736842105263158,0.8105263157894738,0.8484848484848486,0.5625,0.5395683453237403,0.875,0.7777777777777777,0.6277533039647577,0.5780590717299577,1.0,1
49.0,0.5435356200527705,0.5805084745762712,0.0014388489208633096,0.06944444444444445,0.4326241134751773,10.0,0.38738738738738737,10.0,10.0,0.4057971014492754,0.3157894736842105,0.6105263157894736,0.3434343434343435,0.5303571428571416,0.5197841726618719,0.0,0.0,0.47797356828193827,0.5843881856540084,0.0,0
14.0,0.8073878627968338,0.6864406779661016,0.0,0.10416666666666667,0.5063829787234043,16.0,0.4684684684684685,3.0,5.0,0.15942028985507248,0.39473684210526316,0.7578947368421052,0.787878787878788,0.4624999999999986,0.41906474820143913,0.65,0.5111111111111111,0.737885462555066,0.6434599156118143,0.0,1
8.0,0.6807387862796834,0.5783898305084746,0.0,0.11458333333333333,0.6099290780141844,10.0,0.35135135135135137,10.0,9.0,0.4492753623188406,0.4605263157894737,0.5789473684210527,0.4646464646464647,0.5946428571428584,0.5989208633093526,0.75,0.4444444444444444,0.592511013215859,0.5949367088607594,0.0,0
37.0,0.6358839050131926,0.7033898305084746,0.0,0.03819444444444445,0.7446808510638299,2.0,0.21621621621621623,14.0,9.0,0.2898550724637681,0.3684210526315789,0.7578947368421052,0.3434343434343435,0.4375,0.4352517985611506,0.65,0.42222222222222217,0.5748898678414096,0.6962025316455696,0.0,0
24.0,0.5145118733509235,0.6292372881355932,0.0014388489208633096,0.07291666666666667,0.36453900709219866,17.0,0.218018018018018,17.0,7.0,0.0,0.05263157894736842,0.7578947368421052,0.36363636363636365,0.605357142857143,0.5928057553956847,1.0,0.5555555555555556,0.49999999999999994,0.6582278481012658,0.0,0
0.0,0.7678100263852243,0.7902542372881355,0.0,0.19444444444444445,0.9361702127659575,2.0,0.3063063063063063,2.0,8.0,0.10144927536231885,0.17105263157894735,0.47368421052631576,0.31313131313131315,0.5053571428571431,0.5035971223021569,0.7,0.6222222222222221,0.6894273127753304,0.8143459915611814,0.0,0
4.0,0.6490765171503958,0.8389830508474576,0.0,0.09722222222222224,0.5673758865248228,11.0,0.4324324324324324,9.0,8.0,0.028985507246376812,0.39473684210526316,0.7894736842105263,0.585858585858586,0.4535714285714292,0.42086330935251937,0.75,0.5777777777777777,0.6519823788546255,0.5738396624472574,0.0,1
46.0,0.503957783641161,0.603813559322034,0.0,0.12222222222222223,0.4198581560283688,8.0,0.3333333333333333,15.0,9.0,0.31884057971014496,0.3684210526315789,0.28421052631578947,0.595959595959596,0.5410714285714278,0.6025179856115095,0.6,0.8888888888888888,0.6629955947136563,0.49156118143459915,0.0,0
27.0,0.5303430079155673,0.43432203389830504,0.007194244604316547,0.041666666666666664,0.6879432624113475,0.0,0.2882882882882883,2.0,0.0,0.2753623188405797,0.39473684210526316,0.8105263157894738,0.7272727272727274,0.6428571428571423,0.6402877697841731,0.625,0.4444444444444444,0.4757709251101321,0.43881856540084385,0.0,0
45.0,0.3350923482849605,0.3283898305084746,0.02589928057553957,0.03125,0.652482269503546,12.0,0.11711711711711711,8.0,16.0,0.057971014492753624,0.17105263157894735,1.0,0.5555555555555557,0.6000000000000014,0.6079136690647502,0.5,0.3333333333333333,0.2841409691629956,0.3586497890295358,1.0,0
11.0,0.7203166226912929,0.6970338983050847,0.0,0.1388888888888889,0.5021276595744681,8.0,0.36936936936936937,4.0,11.0,0.2898550724637681,0.22368421052631576,0.6105263157894736,0.9292929292929294,0.3589285714285708,0.42805755395683676,0.875,0.8888888888888888,0.658590308370044,0.5421940928270041,0.0,1
0.0,0.5567282321899737,0.4555084745762712,0.0,0.1423611111111111,0.3971631205673759,8.0,0.3333333333333333,8.0,8.0,0.2753623188405797,0.25,0.6105263157894736,0.4646464646464647,0.47857142857142776,0.528776978417266,0.375,0.37777777777777777,0.44273127753303965,0.47890295358649787,0.0,0
23.0,0.3825857519788919,0.4639830508474576,0.0,0.07361111111111111,0.3673758865248228,12.0,0.21621621621621623,16.0,14.0,0.13043478260869565,0.11842105263157894,0.2421052631578947,0.393939393939394,0.6253571428571434,0.6582733812949642,0.725,0.6888888888888889,0.4118942731277533,0.4957805907172995,0.0,0
2.0,0.43271767810026385,0.36440677966101687,0.010071942446043165,0.11875,0.29929078014184396,15.0,0.36936936936936937,7.0,16.0,0.21739130434782608,0.2894736842105263,0.7789473684210526,0.8383838383838385,0.4267857142857139,0.44784172661870514,1.0,0.8888888888888888,0.35903083700440525,0.3037974683544304,1.0,1
49.0,0.29815303430079154,0.423728813559322,0.0,0.07291666666666667,0.723404255319149,16.0,0.4324324324324324,15.0,14.0,0.10144927536231885,0.3421052631578947,0.631578947368421,0.24242424242424243,0.6696428571428577,0.6241007194244617,0.0,0.1111111111111111,0.35022026431718056,0.45569620253164556,0.0,0
22.0,0.5356200527704486,0.489406779661017,0.0,0.059027777777777776,0.4893617021276596,8.0,0.21621621621621623,9.0,8.0,0.13043478260869565,0.19736842105263158,0.6105263157894736,0.5555555555555557,0.5321428571428584,0.5467625899280577,0.875,0.6666666666666666,0.45374449339207046,0.49999999999999994,0.0,0
34.0,0.5435356200527705,0.3792372881355932,0.17553956834532375,0.010416666666666666,0.2836879432624114,11.0,0.1891891891891892,8.0,12.0,0.13043478260869565,0.07894736842105263,0.9894736842105263,0.9797979797979799,0.6285714285714299,0.6420863309352534,1.0,0.7777777777777777,0.47136563876651977,0.41561181434599154,1.0,1
27.0,0.7097625329815304,0.5275423728813559,0.0,0.1388888888888889,0.33333333333333337,9.0,0.35135135135135137,9.0,9.0,0.37681159420289856,0.2894736842105263,0.6105263157894736,0.6060606060606062,0.5821428571428591,0.6007194244604328,0.875,0.6666666666666666,0.5903083700440528,0.5485232067510548,0.0,0
5.0,0.316622691292876,0.30720338983050843,0.0,0.04027777777777778,0.6326241134751773,3.0,0.23423423423423423,14.0,3.0,0.21739130434782608,0.2894736842105263,0.831578947368421,0.6666666666666667,0.7035714285714292,0.6582733812949648,1.0,0.37777777777777777,0.2555066079295154,0.3270042194092827,0.0,0
1.0,0.503957783641161,0.4258474576271186,0.0,0.06805555555555556,0.5843971631205674,17.0,0.2612612612612612,6.0,0.0,0.15942028985507248,0.07894736842105263,0.8210526315789473,0.686868686868687,0.7517857142857167,0.75,0.375,0.1111111111111111,0.4449339207048458,0.4535864978902953,0.0,0
20.0,0.741424802110818,0.896186440677966,0.0,0.18055555555555558,0.723404255319149,3.0,0.3063063063063063,4.0,6.0,0.18840579710144928,0.25,0.2421052631578947,0.16161616161616163,0.5625,0.5521582733812949,0.5,0.6666666666666666,0.7599118942731277,0.8966244725738396,0.0,0
15.0,0.445910290237467,0.3453389830508474,0.0,0.034722222222222224,0.03546099290780142,1.0,0.15315315315315314,16.0,2.0,0.08695652173913043,0.11842105263157894,0.7263157894736842,0.8181818181818183,0.7053571428571423,0.6798561151079134,0.875,0.8888888888888888,0.3898678414096916,0.36075949367088606,0.0,1
11.0,0.6543535620052772,0.75,0.0,0.11458333333333333,0.9432624113475179,5.0,0.48648648648648646,3.0,4.0,0.2898550724637681,0.6052631578947368,0.5052631578947369,0.6262626262626264,0.485714285714284,0.4082733812949648,0.0,0.0,0.6872246696035241,0.6772151898734177,0.0,0
13.0,0.7282321899736148,0.7351694915254238,0.0,0.16319444444444445,0.7872340425531915,17.0,0.38738738738738737,2.0,0.0,0.31884057971014496,0.3684210526315789,0.3263157894736842,0.21212121212121213,0.5357142857142847,0.4928057553956826,0.0,0.1111111111111111,0.6696035242290748,0.7637130801687764,0.0,0
11.0,0.6807387862796834,0.6292372881355932,0.0014388489208633096,0.06944444444444445,0.921985815602837,4.0,0.4324324324324324,3.0,4.0,0.2753623188405797,0.513157894736842,0.6526315789473685,0.6565656565656567,0.5875000000000021,0.5557553956834518,0.125,0.1111111111111111,0.6740088105726871,0.6139240506329113,0.0,0
9.0,0.604221635883905,0.538135593220339,0.2517985611510791,0.059027777777777776,0.5120567375886524,17.0,0.21261261261261258,17.0,17.0,0.15942028985507245,0.17894736842105263,0.9578947368421054,0.7070707070707072,0.5635714285714286,0.5669064748201442,0.8,0.6444444444444445,0.4757709251101321,0.4936708860759493,1.0,1
17.0,0.5883905013192613,0.5402542372881356,0.0,0.05798611111111111,0.5361702127659574,7.0,0.23423423423423423,15.0,15.0,0.057971014492753624,0.14473684210526316,0.7157894736842105,0.8383838383838385,0.44107142857142634,0.41007194244604506,0.35,0.6444444444444444,0.5748898678414096,0.5147679324894514,0.0,0
14.0,0.7282321899736148,0.6398305084745762,0.0,0.11944444444444446,0.747517730496454,4.0,0.15315315315315314,0.0,4.0,0.13043478260869565,0.2631578947368421,0.6526315789473685,0.595959595959596,0.5625,0.5431654676259008,0.375,0.2666666666666667,0.6872246696035241,0.6582278481012658,0.0,0
37.0,0.3720316622691293,0.3432203389830508,0.004316546762589928,0.05555555555555556,0.3617021276595745,14.0,0.4234234234234234,14.0,14.0,0.31884057971014496,0.3421052631578947,0.6105263157894736,0.7171717171717172,0.5357142857142847,0.516187050359715,0.5,0.28888888888888886,0.3061674008810572,0.2911392405063291,0.0,1
38.0,0.525065963060686,0.40677966101694907,0.02446043165467626,0.2638888888888889,0.4751773049645391,12.0,0.38738738738738737,11.0,8.0,0.5362318840579711,0.3157894736842105,0.43157894736842106,0.42424242424242425,0.5357142857142847,0.5755395683453237,0.625,0.2222222222222222,0.42951541850220265,0.4240506329113924,1.0,0
20.0,0.6701846965699209,0.8050847457627118,0.0,0.2152777777777778,0.9148936170212767,11.0,0.23423423423423423,9.0,8.0,0.2898550724637681,0.11842105263157894,0.46315789473684205,0.27272727272727276,0.5553571428571438,0.544964028776981,0.125,0.2222222222222222,0.618942731277533,0.8037974683544303,0.0,0
31.0,0.395778364116095,0.40254237288135597,0.04460431654676259,0.052083333333333336,0.4751773049645391,12.0,0.15315315315315314,4.0,16.0,0.028985507246376812,0.09210526315789473,0.9578947368421054,0.6464646464646465,0.6428571428571423,0.6708633093525194,0.625,0.7777777777777777,0.35903083700440525,0.430379746835443,1.0,0
0.0,0.4854881266490765,0.5423728813559322,0.0,0.075,0.5531914893617021,12.0,0.17117117117117114,1.0,12.0,0.08695652173913043,0.09210526315789473,0.5578947368421052,0.5454545454545455,0.45714285714285907,0.4622302158273399,0.65,0.4888888888888888,0.4845814977973568,0.5147679324894514,0.0,0
16.0,0.8100263852242745,0.635593220338983,0.06474820143884892,0.052083333333333336,0.4283687943262412,3.0,0.13513513513513514,15.0,7.0,0.10144927536231885,0.17105263157894735,0.8736842105263158,0.7797979797979799,0.40357142857142847,0.36690647482014427,1.0,0.6888888888888888,0.698237885462555,0.4451476793248945,1.0,1
49.0,0.3403693931398417,0.44067796610169496,0.0,0.14652777777777776,0.673758865248227,11.0,0.17117117117117114,16.0,8.0,0.08695652173913043,0.25,0.8631578947368421,0.35353535353535354,0.7750000000000021,0.7805755395683462,0.425,0.0,0.34140969162995594,0.4767932489451477,0.0,0
6.0,0.5725593667546175,0.5508474576271186,0.0302158273381295,0.07361111111111111,0.3134751773049646,12.0,0.19819819819819817,14.0,14.0,0.21739130434782608,0.25,0.8736842105263158,0.5656565656565657,0.3625000000000007,0.4064748201438846,0.875,0.8888888888888888,0.49559471365638763,0.5421940928270041,1.0,0
16.0,0.5989445910290238,0.7944915254237288,0.0,0.19791666666666669,0.4297872340425532,0.0,0.1891891891891892,6.0,12.0,0.10144927536231885,0.09210526315789473,0.35789473684210527,0.6484848484848486,0.5446428571428577,0.4892086330935257,0.5,0.5777777777777777,0.7312775330396475,0.6345991561181434,0.0,0
11.0,0.6015831134564644,0.43008474576271183,0.004316546762589928,0.024305555555555556,0.0,7.0,0.3063063063063063,8.0,7.0,0.18840579710144928,0.25,0.9052631578947368,0.7979797979797981,0.5160714285714292,0.4316546762589937,1.0,0.7777777777777777,0.4845814977973568,0.4514767932489451,0.0,1
28.0,0.4089709762532982,0.6334745762711864,0.0,0.060763888888888895,0.9432624113475179,4.0,0.1891891891891892,1.0,3.0,0.2753623188405797,0.17105263157894735,0.6842105263157894,0.25252525252525254,0.6892857142857167,0.6510791366906474,0.0,0.711111111111111,0.4140969162995594,0.6329113924050632,0.0,0
2.0,0.3060686015831135,0.3029661016949152,0.014388489208633094,0.0638888888888889,0.4127659574468085,16.0,0.15315315315315314,14.0,15.0,0.13043478260869565,0.19736842105263158,0.7578947368421052,0.494949494949495,0.5946428571428584,0.631294964028779,0.8,0.711111111111111,0.26431718061674003,0.3354430379746835,1.0,0
17.0,0.5804749340369394,0.5317796610169492,0.0,0.061805555555555544,0.4085106382978723,6.0,0.11711711711711711,8.0,15.0,0.10144927536231885,0.09210526315789473,0.7157894736842105,0.6464646464646465,0.5803571428571423,0.5647482014388494,0.5,0.5777777777777777,0.49779735682819376,0.5611814345991561,0.0,0
6.0,0.5171503957783642,0.7351694915254238,0.0,0.07986111111111112,0.7418439716312057,3.0,0.36936936936936937,9.0,6.0,0.15942028985507248,0.3157894736842105,0.34736842105263155,0.20202020202020202,0.5875000000000021,0.5089928057553976,0.625,0.1111111111111111,0.5286343612334802,0.7637130801687764,0.0,1
0.0,0.4828496042216359,0.43432203389830504,0.033093525179856115,0.06319444444444444,0.6028368794326242,4.0,0.17117117117117114,5.0,7.0,0.10144927536231885,0.19736842105263158,0.8,0.5050505050505052,0.5678571428571431,0.5701438848920866,0.825,0.888888888888889,0.40748898678414097,0.45780590717299574,1.0,0
1.0,0.6226912928759895,0.5826271186440678,0.0,0.1388888888888889,0.5957446808510639,17.0,0.2144144144144144,1.0,2.0,0.2463768115942029,0.25,0.4947368421052632,0.6363636363636365,0.5071428571428562,0.4676258992805771,0.875,0.7777777777777777,0.6101321585903083,0.5675105485232067,0.0,1
19.0,0.2823218997361478,0.3453389830508474,0.023021582733812954,0.059027777777777776,0.8368794326241136,8.0,0.21621621621621623,12.0,10.0,0.10144927536231885,0.25,0.6947368421052631,0.47474747474747475,0.7339285714285744,0.7643884892086348,0.625,0.1111111111111111,0.32378854625550657,0.3755274261603375,1.0,0
39.0,0.40633245382585753,0.548728813559322,0.0,0.0625,0.7304964539007093,4.0,0.23423423423423423,10.0,1.0,0.15942028985507248,0.3684210526315789,0.4947368421052632,0.5353535353535355,0.6142857142857139,0.6007194244604328,0.0,0.1111111111111111,0.5352422907488986,0.5632911392405063,0.0,0
11.0,0.6279683377308708,0.5423728813559322,0.09352517985611511,0.05902777777777779,0.4198581560283688,8.0,0.13513513513513514,8.0,16.0,0.18840579710144928,0.11842105263157894,0.8,0.9494949494949496,0.5642857142857167,0.5647482014388494,0.75,0.8888888888888888,0.6013215859030837,0.5168776371308017,1.0,1
11.0,0.691292875989446,0.5572033898305085,0.08489208633093526,0.05277777777777778,0.30212765957446813,11.0,0.35135135135135137,12.0,10.0,0.4057971014492754,0.39473684210526316,0.8526315789473684,0.787878787878788,0.5321428571428584,0.544964028776981,0.875,0.8888888888888888,0.581497797356828,0.5738396624472574,1.0,1
7.0,0.554089709762533,0.548728813559322,0.0,0.08680555555555555,0.5319148936170213,9.0,0.1891891891891892,11.0,10.0,0.028985507246376812,0.14473684210526316,0.6947368421052631,0.5757575757575758,0.7892857142857146,0.7661870503597115,0.625,0.3333333333333333,0.5352422907488986,0.5316455696202531,0.0,1
31.0,0.7467018469656993,0.7436440677966102,0.0,0.1701388888888889,0.8297872340425532,15.0,0.17117117117117114,4.0,14.0,0.10144927536231885,0.19736842105263158,0.6000000000000001,0.5353535353535355,0.3999999999999986,0.3902877697841731,0.25,0.1111111111111111,0.7488986784140969,0.6856540084388185,0.0,0
24.0,0.3825857519788919,0.36440677966101687,0.07625899280575539,0.04236111111111111,0.5375886524822695,17.0,0.23423423423423423,17.0,9.0,0.0,0.11842105263157894,0.8210526315789473,0.5555555555555557,0.5603571428571428,0.5996402877697846,0.875,0.3333333333333333,0.35242290748898675,0.3860759493670886,1.0,0
47.0,0.4986807387862797,0.5317796610169492,0.0,0.15694444444444444,0.4113475177304965,9.0,0.4054054054054054,9.0,9.0,0.34782608695652173,0.39473684210526316,0.5052631578947369,0.5252525252525253,0.5678571428571431,0.5611510791366925,0.75,0.6444444444444444,0.5616740088105726,0.5295358649789029,0.0,0
34.0,0.525065963060686,0.603813559322034,0.0,0.03263888888888889,0.6099290780141844,10.0,0.25225225225225223,17.0,0.0,0.0,0.25,0.9578947368421054,0.48484848484848486,0.6303571428571431,0.5647482014388494,0.425,0.5555555555555556,0.46916299559471364,0.6223628691983122,0.0,0
23.0,0.23218997361477575,0.1716101694915254,0.0,0.025694444444444447,0.41985815602836885,3.0,0.17117117117117114,3.0,2.0,0.08695652173913043,0.02631578947368421,0.9789473684210526,0.9393939393939396,0.6053571428571416,0.5543165467625905,0.675,0.711111111111111,0.18281938325991187,0.18354430379746833,0.0,0
32.0,0.6596306068601584,0.8008474576271186,0.0,0.1076388888888889,0.652482269503546,1.0,0.25225225225225223,4.0,15.0,0.2463768115942029,0.2894736842105263,0.30526315789473685,0.26262626262626265,0.5375000000000014,0.5251798561151091,0.625,0.8888888888888888,0.7621145374449338,0.7637130801687764,0.0,0
26.0,0.5804749340369394,0.43644067796610175,0.023021582733812954,0.06041666666666666,0.624113475177305,10.0,0.4684684684684685,12.0,10.0,0.2463768115942029,0.48684210526315785,0.7157894736842105,0.8989898989898991,0.6214285714285701,0.631294964028779,0.55,0.3555555555555555,0.5176211453744493,0.4345991561181435,1.0,1
43.0,0.3667546174142481,0.5635593220338984,0.0,0.0763888888888889,0.7446808510638299,4.0,0.15315315315315314,1.0,6.0,0.13043478260869565,0.14473684210526316,0.5578947368421052,0.35353535353535354,0.6750000000000007,0.6528776978417277,0.0,0.1111111111111111,0.46696035242290745,0.5928270042194093,0.0,0
17.0,0.3720316622691293,0.423728813559322,0.0,0.07430555555555554,0.38439716312056743,14.0,0.21621621621621623,6.0,16.0,0.18840579710144928,0.14473684210526316,0.7684210526315789,0.2828282828282828,0.40928571428571414,0.40467625899280507,1.0,0.5777777777777777,0.4185022026431718,0.45569620253164556,0.0,0
49.0,0.4511873350923483,0.510593220338983,0.0,0.1423611111111111,0.7446808510638299,9.0,0.19819819819819817,2.0,11.0,0.34782608695652173,0.2631578947368421,0.5473684210526315,0.33333333333333337,0.7267857142857146,0.6942446043165482,0.0,0.17777777777777776,0.45594713656387664,0.5210970464135021,0.0,0
32.0,0.6992084432717679,0.7203389830508474,0.0,0.1527777777777778,0.028368794326241138,16.0,0.23423423423423423,6.0,16.0,0.13043478260869565,0.25,0.5157894736842106,0.48484848484848486,0.5517857142857139,0.5755395683453237,1.0,0.7777777777777777,0.6453744493392071,0.6666666666666666,0.0,0
10.0,0.6279683377308708,0.8411016949152543,0.0,0.20486111111111113,0.5631205673758866,11.0,0.48648648648648646,5.0,7.0,0.2753623188405797,0.40789473684210525,0.04210526315789474,0.0,0.4875000000000007,0.4262589928057565,0.0,0.1111111111111111,0.6497797356828193,0.8628691983122362,0.0,0
7.0,0.8575197889182059,0.7394067796610169,0.0,0.1701388888888889,0.8085106382978724,4.0,0.1891891891891892,4.0,5.0,0.13043478260869565,0.17105263157894735,0.6421052631578947,0.47474747474747475,0.4910714285714306,0.4856115107913688,0.625,0.3333333333333333,0.7687224669603523,0.7468354430379746,0.0,0
28.0,0.5514511873350924,0.5423728813559322,0.0,0.06944444444444445,0.4468085106382979,14.0,0.25225225225225223,3.0,14.0,0.18840579710144928,0.22368421052631576,0.5894736842105264,0.31313131313131315,0.6803571428571438,0.6672661870503589,0.75,0.6666666666666666,0.5022026431718062,0.5780590717299577,0.0,0
2.0,0.12137203166226915,0.32203389830508466,0.0,0.125,0.7617021276595745,9.0,0.03603603603603603,17.0,7.0,0.0,0.07894736842105263,0.894736842105263,0.494949494949495,0.7928571428571445,0.7859712230215798,0.175,0.4666666666666666,0.16960352422907488,0.35443037974683544,0.0,0
28.0,0.453825857519789,0.34745762711864403,0.05035971223021583,0.010416666666666666,0.29787234042553196,14.0,0.23423423423423423,14.0,16.0,0.2753623188405797,0.2631578947368421,0.9894736842105263,0.7373737373737375,0.633928571428573,0.6690647482014391,1.0,0.4444444444444444,0.3656387665198238,0.36075949367088606,1.0,0
34.0,0.4353562005277045,0.3834745762711864,0.033093525179856115,0.026041666666666668,0.7319148936170213,9.0,0.36936936936936937,11.0,10.0,0.2753623188405797,0.2631578947368421,0.8842105263157896,0.8080808080808082,0.7196428571428584,0.7661870503597115,1.0,0.8888888888888888,0.35462555066079293,0.3691983122362869,1.0,1
10.0,0.2823218997361478,0.4639830508474576,0.0,0.06597222222222222,0.49361702127659574,14.0,0.21621621621621623,6.0,16.0,0.08695652173913043,0.22368421052631576,0.3368421052631579,0.19191919191919193,0.6500000000000021,0.615107913669064,0.0,0.1111111111111111,0.4229074889867841,0.4852320675105485,0.0,0
4.0,0.445910290237467,0.44491525423728817,0.0,0.08750000000000001,0.7489361702127659,16.0,0.15315315315315314,16.0,16.0,0.15942028985507248,0.17105263157894735,0.9894736842105263,0.494949494949495,0.5500000000000007,0.5341726618705032,0.475,0.7777777777777777,0.4185022026431718,0.46624472573839665,0.0,0
0.0,0.7071240105540898,0.6101694915254238,0.0014388489208633096,0.11805555555555555,0.6453900709219859,16.0,0.3153153153153153,12.0,16.0,0.13043478260869565,0.19736842105263158,0.7473684210526315,0.4545454545454546,0.5107142857142861,0.5431654676259008,0.425,0.5777777777777777,0.566079295154185,0.620253164556962,0.0,0
8.0,0.7941952506596306,0.614406779661017,0.2143884892086331,0.06527777777777777,0.13049645390070924,9.0,0.2882882882882883,8.0,10.0,0.2753623188405797,0.22368421052631576,0.8,0.9494949494949496,0.5124999999999993,0.5017985611510802,1.0,0.8888888888888888,0.6916299559471365,0.5864978902953586,1.0,1
1.0,0.5303430079155673,0.47669491525423724,0.005755395683453238,0.11458333333333333,0.9432624113475179,17.0,0.30990990990990996,14.0,12.0,0.08695652173913043,0.39473684210526316,0.5578947368421052,0.595959595959596,0.5553571428571438,0.5485611510791379,0.375,0.1111111111111111,0.5110132158590308,0.4957805907172995,0.0,0
3.0,0.6886543535620053,0.8305084745762712,0.0,0.21180555555555555,0.8794326241134752,11.0,0.3333333333333333,2.0,2.0,0.37681159420289856,0.19736842105263158,0.11578947368421053,0.07070707070707072,0.5339285714285715,0.46942446043165376,0.0,0.0,0.7422907488986783,0.8312236286919831,0.0,0
15.0,0.2717678100263853,0.25,0.07769784172661871,0.04861111111111111,0.3971631205673759,7.0,0.5675675675675675,7.0,7.0,0.37681159420289856,0.2894736842105263,0.7052631578947368,0.5353535353535355,0.21785714285714164,0.28057553956834624,0.375,0.7777777777777777,0.22687224669603523,0.25949367088607594,1.0,1
25.0,0.6701846965699209,0.6483050847457628,0.17553956834532375,0.11458333333333334,0.573049645390071,14.0,0.5045045045045045,0.0,12.0,0.18840579710144928,0.11842105263157894,0.9473684210526316,0.7272727272727274,0.4267857142857139,0.44064748201438775,0.775,0.5999999999999999,0.5550660792951542,0.6075949367088608,1.0,1
32.0,0.532981530343008,0.5911016949152542,0.0,0.14583333333333334,0.0425531914893617,4.0,0.2702702702702703,2.0,12.0,0.13043478260869565,0.3157894736842105,0.4105263157894737,0.4444444444444445,0.47857142857142776,0.4910071942446059,1.0,0.7777777777777777,0.6035242290748898,0.5717299578059072,0.0,1
36.0,0.4142480211081795,0.375,0.018705035971223024,0.07222222222222222,0.6184397163120569,11.0,0.15315315315315314,16.0,8.0,0.15942028985507248,0.17105263157894735,0.8210526315789473,0.6464646464646465,0.6667857142857152,0.6751798561151083,0.55,0.4,0.37224669603524224,0.39662447257383965,1.0,0
47.0,0.633245382585752,0.5317796610169492,0.0,0.09791666666666668,0.4198581560283688,11.0,0.17117117117117114,11.0,9.0,0.21739130434782608,0.11842105263157894,0.7052631578947368,0.686868686868687,0.4910714285714306,0.4928057553956826,0.95,0.6222222222222222,0.5264317180616739,0.5063291139240507,0.0,1
26.0,0.48021108179419525,0.5338983050847458,0.0,0.059027777777777776,0.5106382978723405,11.0,0.35135135135135137,15.0,4.0,0.13043478260869565,0.22368421052631576,0.4947368421052632,0.6262626262626264,0.5803571428571423,0.5647482014388494,0.6,0.3333333333333333,0.5022026431718062,0.49156118143459915,0.0,1
14.0,0.662269129287599,0.5,0.023021582733812954,0.09236111111111112,0.27375886524822696,10.0,0.5045045045045045,10.0,10.0,0.6231884057971014,0.513157894736842,0.5578947368421052,0.6262626262626264,0.6660714285714278,0.672661870503596,0.6,0.4666666666666666,0.579295154185022,0.510548523206751,1.0,0
23.0,0.316622691292876,0.19491525423728814,0.03884892086330936,0.225,0.6085106382978724,2.0,0.1891891891891892,0.0,4.0,0.13043478260869565,0.05263157894736842,0.9789473684210526,0.9696969696969698,0.6260714285714293,0.6000000000000008,0.65,0.5111111111111111,0.23788546255506604,0.21729957805907174,1.0,1
21.0,0.5171503957783642,0.4978813559322034,0.015827338129496406,0.11041666666666668,0.6141843971631207,14.0,0.4234234234234234,3.0,16.0,0.15942028985507248,0.4605263157894737,0.7578947368421052,0.5050505050505052,0.44464285714285623,0.4622302158273399,0.5,0.2222222222222222,0.49779735682819376,0.5210970464135021,1.0,0
26.0,0.5065963060686016,0.5296610169491526,0.0,0.11388888888888889,0.3943262411347518,4.0,0.1891891891891892,3.0,1.0,0.15942028985507248,0.2894736842105263,0.7052631578947368,0.686868686868687,0.6214285714285701,0.5989208633093526,0.65,0.6444444444444445,0.5352422907488986,0.5147679324894514,0.0,0
44.0,0.4511873350923483,0.35805084745762716,0.14676258992805755,0.03611111111111111,0.29787234042553196,16.0,0.2702702702702703,7.0,16.0,0.15942028985507248,0.25,1.0,0.6666666666666667,0.5410714285714278,0.6223021582733814,0.85,0.6222222222222221,0.37224669603524224,0.37763713080168776,1.0,0
28.0,0.2928759894459103,0.3707627118644068,0.0,0.06944444444444445,0.056737588652482275,7.0,0.15315315315315314,0.0,7.0,0.10144927536231885,0.05263157894736842,0.7684210526315789,0.5656565656565657,0.6500000000000021,0.6205035971223012,0.875,0.8888888888888888,0.35242290748898675,0.39662447257383965,0.0,0
